_dns.qry.name,_dns.resp.name,class
ns.els-gms.att.net.,wycu.wy.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,ohcu.oh.mt.np.els-gms.att.net.,0
wycu.wy.br.np.els-gms.att.net.,68.94.156.128,0
wycu.wy.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ohcu.oh.mt.np.els-gms.att.net.,99.99.99.128,0
ohcu.oh.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
macu.ma.mt.np.els-gms.att.net.,99.99.99.130,0
macu.ma.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
orcu.or.br.np.els-gms.att.net.,68.94.156.130,0
orcu.or.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
emtu.mt.ns.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
ns.els-gms.att.net.,orcu.or.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,wycu.wy.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,ohcu.oh.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,macu.ma.mt.np.els-gms.att.net.,0
wycu.wy.br.np.els-gms.att.net.,68.94.156.128,0
wycu.wy.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ohcu.oh.mt.np.els-gms.att.net.,99.99.99.128,0
ohcu.oh.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
macu.ma.mt.np.els-gms.att.net.,99.99.99.130,0
macu.ma.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
orcu.or.br.np.els-gms.att.net.,68.94.156.130,0
orcu.or.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
6.6.157.177.in-addr.arpa.,177.157.6.6.dynamic.adsl.gvt.net.br.,0
6.157.177.in-addr.arpa.,dns3.gvt.net.br.,0
6.157.177.in-addr.arpa.,dns4.gvt.net.br.,0
6.157.177.in-addr.arpa.,dns1.gvt.net.br.,0
6.157.177.in-addr.arpa.,dns2.gvt.net.br.,0
5.223.19.174.in-addr.arpa.,174-19-223-5.phnx.qwest.net.,0
19.174.in-addr.arpa.,authns1.qwest.net.,0
19.174.in-addr.arpa.,authns2.qwest.net.,0
authns1.qwest.net.,63.150.72.4,0
authns2.qwest.net.,208.44.130.120,0
rz.ns.desync.com.,2607:f178:0:2::fffe,0
29.176.93.in-addr.arpa.,ns.zoneoi.com.,0
29.176.93.in-addr.arpa.,ns.mobius.fr.,0
249.175.in-addr.arpa.,g.dns.kr.,0
ebru.br.ns.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ns.els-gms.att.net.,orcu.or.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,wycu.wy.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,ohcu.oh.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,macu.ma.mt.np.els-gms.att.net.,0
wycu.wy.br.np.els-gms.att.net.,68.94.156.128,0
wycu.wy.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ohcu.oh.mt.np.els-gms.att.net.,99.99.99.128,0
ohcu.oh.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
macu.ma.mt.np.els-gms.att.net.,99.99.99.130,0
macu.ma.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
orcu.or.br.np.els-gms.att.net.,68.94.156.130,0
orcu.or.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
fbru.br.ns.els-gms.att.net.,68.94.156.130,0
ns.els-gms.att.net.,wycu.wy.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,ohcu.oh.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,macu.ma.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,orcu.or.br.np.els-gms.att.net.,0
wycu.wy.br.np.els-gms.att.net.,68.94.156.128,0
wycu.wy.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ohcu.oh.mt.np.els-gms.att.net.,99.99.99.128,0
ohcu.oh.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
macu.ma.mt.np.els-gms.att.net.,99.99.99.130,0
macu.ma.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
orcu.or.br.np.els-gms.att.net.,68.94.156.130,0
orcu.or.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
fbru.br.ns.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
ns.els-gms.att.net.,ohcu.oh.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,macu.ma.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,orcu.or.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,wycu.wy.br.np.els-gms.att.net.,0
wycu.wy.br.np.els-gms.att.net.,68.94.156.128,0
wycu.wy.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ohcu.oh.mt.np.els-gms.att.net.,99.99.99.128,0
ohcu.oh.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
macu.ma.mt.np.els-gms.att.net.,99.99.99.130,0
macu.ma.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
orcu.or.br.np.els-gms.att.net.,68.94.156.130,0
orcu.or.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
fmtu.mt.ns.els-gms.att.net.,99.99.99.130,0
ns.els-gms.att.net.,macu.ma.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,orcu.or.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,wycu.wy.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,ohcu.oh.mt.np.els-gms.att.net.,0
wycu.wy.br.np.els-gms.att.net.,68.94.156.128,0
wycu.wy.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ohcu.oh.mt.np.els-gms.att.net.,99.99.99.128,0
ohcu.oh.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
macu.ma.mt.np.els-gms.att.net.,99.99.99.130,0
macu.ma.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
orcu.or.br.np.els-gms.att.net.,68.94.156.130,0
orcu.or.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
fmtu.mt.ns.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
ns.els-gms.att.net.,orcu.or.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,wycu.wy.br.np.els-gms.att.net.,0
ns.els-gms.att.net.,ohcu.oh.mt.np.els-gms.att.net.,0
ns.els-gms.att.net.,macu.ma.mt.np.els-gms.att.net.,0
wycu.wy.br.np.els-gms.att.net.,68.94.156.128,0
wycu.wy.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:128,0
ohcu.oh.mt.np.els-gms.att.net.,99.99.99.128,0
ohcu.oh.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:128,0
macu.ma.mt.np.els-gms.att.net.,99.99.99.130,0
macu.ma.mt.np.els-gms.att.net.,2001:1890:1ff:9f1:99:99:99:130,0
orcu.or.br.np.els-gms.att.net.,68.94.156.130,0
orcu.or.br.np.els-gms.att.net.,2001:1890:1ff:9f0:68:94:156:130,0
10.127.197.173.in-addr.arpa.,rrcs-173-197-127-10.west.biz.rr.com.,0
127.197.173.in-addr.arpa.,ns2.biz.rr.com.,0
127.197.173.in-addr.arpa.,ns1.biz.rr.com.,0
127.197.173.in-addr.arpa.,dns4.rr.com.,0
ns1.biz.rr.com.,24.30.200.19,0
ns2.biz.rr.com.,24.30.201.19,0
125.14.81.in-addr.arpa.,nsrev01.dns.sfr.net.,0
125.14.81.in-addr.arpa.,nsrev00.dns.sfr.net.,0
com.,i.gtld-servers.net.,0
com.,d.gtld-servers.net.,0
com.,m.gtld-servers.net.,0
com.,j.gtld-servers.net.,0
com.,a.gtld-servers.net.,0
com.,l.gtld-servers.net.,0
com.,h.gtld-servers.net.,0
com.,f.gtld-servers.net.,0
com.,c.gtld-servers.net.,0
com.,k.gtld-servers.net.,0
com.,b.gtld-servers.net.,0
com.,g.gtld-servers.net.,0
com.,e.gtld-servers.net.,0
a.gtld-servers.net.,192.5.6.30,0
b.gtld-servers.net.,192.33.14.30,0
c.gtld-servers.net.,192.26.92.30,0
d.gtld-servers.net.,192.31.80.30,0
e.gtld-servers.net.,192.12.94.30,0
f.gtld-servers.net.,192.35.51.30,0
g.gtld-servers.net.,192.42.93.30,0
h.gtld-servers.net.,192.54.112.30,0
i.gtld-servers.net.,192.43.172.30,0
j.gtld-servers.net.,192.48.79.30,0
k.gtld-servers.net.,192.52.178.30,0
l.gtld-servers.net.,192.41.162.30,0
m.gtld-servers.net.,192.55.83.30,0
a.gtld-servers.net.,2001:503:a83e::2:30,0
b.gtld-servers.net.,2001:503:231d::2:30,0
182.in-addr.arpa.,ns1.apnic.net.,0
5.201.98.188.in-addr.arpa.,dslb-188-098-201-005.188.098.pools.vodafone-ip.de.,0
5.209.214.73.in-addr.arpa.,c-73-214-209-5.hsd1.pa.comcast.net.,0
209.214.73.in-addr.arpa.,dns103.comcast.net.,0
209.214.73.in-addr.arpa.,dns104.comcast.net.,0
209.214.73.in-addr.arpa.,dns105.comcast.net.,0
209.214.73.in-addr.arpa.,dns101.comcast.net.,0
209.214.73.in-addr.arpa.,dns102.comcast.net.,0
PAVLOVMEDIA.COM.,ns1.PAVLOVMEDIA.COM.,0
11.55.216.in-addr.arpa.,ns1.xo.com.,0
56.199.198.in-addr.arpa.,ns2.enseva.net.,0
56.199.198.in-addr.arpa.,ns1.enseva.net.,0
bluewin.ch.,adnso1.bluewin.ch.,0
adnsz2.bluewin.ch.,195.186.145.190,0
bluewin.ch.,adnso1.bluewin.ch.,0
bluewin.ch.,adnsz2.bluewin.ch.,0
bluewin.ch.,adnsz1.bluewin.ch.,0
bluewin.ch.,adnso2.bluewin.ch.,0
adnso1.bluewin.ch.,195.186.196.180,0
adnso2.bluewin.ch.,195.186.196.190,0
adnsz1.bluewin.ch.,195.186.145.180,0
bluewin.ch.,adnso1.bluewin.ch.,0
49.222.in-addr.arpa.,a.in-addr.cn.,0
176.in-addr.arpa.,pri.authdns.ripe.net.,0
9.131.7.85.in-addr.arpa.,9.131.7.85.dynamic.wline.res.cust.swisscom.ch.,0
131.7.85.in-addr.arpa.,adnso2.bluewin.ch.,0
131.7.85.in-addr.arpa.,adnsz1.bluewin.ch.,0
131.7.85.in-addr.arpa.,adnso1.bluewin.ch.,0
131.7.85.in-addr.arpa.,adnsz2.bluewin.ch.,0
adnso1.bluewin.ch.,195.186.196.180,0
adnso2.bluewin.ch.,195.186.196.190,0
adnsz1.bluewin.ch.,195.186.145.180,0
adnsz2.bluewin.ch.,195.186.145.190,0
180.1.94.in-addr.arpa.,ns0.isp.sky.com.,0
180.1.94.in-addr.arpa.,ns1.isp.sky.com.,0
6.24.99.189.in-addr.arpa.,ip-189-99-24-6.user.vivozap.com.br.,0
24.99.189.in-addr.arpa.,comprido.vivo.com.br.,0
24.99.189.in-addr.arpa.,pinheiros2.vivo.com.br.,0
24.99.189.in-addr.arpa.,tiete2.vivo.com.br.,0
24.99.189.in-addr.arpa.,guandu.vivo.com.br.,0
guandu.vivo.com.br.,200.220.227.100,0
tiete2.vivo.com.br.,200.142.130.9,0
comprido.vivo.com.br.,200.220.227.101,0
pinheiros2.vivo.com.br.,200.142.130.10,0
151.138.2.in-addr.arpa.,rsdbgi1-11.rima-tde.net.,0
151.138.2.in-addr.arpa.,rsdmno1-14.rima-tde.net.,0
rsdbgi1-11.rima-tde.net.,80.58.32.111,0
rsdbgi1-11.rima-tde.net.,80.58.32.47,0
rsdmno1-14.rima-tde.net.,80.58.0.41,0
rsdmno1-14.rima-tde.net.,80.58.0.105,0
ry.ns.desync.com.,2607:f178:4::2,0
199.62.247.88.in-addr.arpa.,88.247.62.199.static.ttnet.com.tr.,0
247.88.in-addr.arpa.,rdns2.turktelekom.com.tr.,0
247.88.in-addr.arpa.,rdns3.turktelekom.com.tr.,0
247.88.in-addr.arpa.,rdns1.turktelekom.com.tr.,0
multacom.com.,ns1.multacom.com.,0
multacom.com.,ns2.multacom.com.,0
ns1.multacom.com.,204.13.152.2,0
ns2.multacom.com.,204.13.152.3,0
multacom.com.,ns1.multacom.com.,0
multacom.com.,ns2.multacom.com.,0
ns1.multacom.com.,204.13.152.2,0
ns2.multacom.com.,204.13.152.3,0
215.22.191.in-addr.arpa.,PINHEIROS2.VIVO.COM.BR.,0
215.22.191.in-addr.arpa.,COMPRIDO.VIVO.COM.BR.,0
215.22.191.in-addr.arpa.,GUANDU.VIVO.COM.BR.,0
215.22.191.in-addr.arpa.,TIETE2.VIVO.COM.BR.,0
68.181.in-addr.arpa.,dns_master1_bog3.tigo.com.co.,0
44.100.5.in-addr.arpa.,dns3.dacor.de.,0
44.100.5.in-addr.arpa.,dns1.dacor.de.,0
44.100.5.in-addr.arpa.,dns2.dacor.de.,0
103.255.219.in-addr.arpa.,ins1.hananet.net.,0
103.255.219.in-addr.arpa.,ins2.hananet.net.,0
ru.,a.dns.ripn.net.,0
ru.,b.dns.ripn.net.,0
ru.,d.dns.ripn.net.,0
ru.,e.dns.ripn.net.,0
ru.,f.dns.ripn.net.,0
a.dns.ripn.net.,193.232.128.6,0
b.dns.ripn.net.,194.85.252.62,0
d.dns.ripn.net.,194.190.124.17,0
e.dns.ripn.net.,193.232.142.17,0
f.dns.ripn.net.,193.232.156.17,0
a.dns.ripn.net.,2001:678:17:0:193:232:128:6,0
b.dns.ripn.net.,2001:678:16:0:194:85:252:62,0
d.dns.ripn.net.,2001:678:18:0:194:190:124:17,0
e.dns.ripn.net.,2001:678:15:0:193:232:142:17,0
f.dns.ripn.net.,2001:678:14:0:193:232:156:17,0
multacom.com.,ns1.multacom.com.,0
multacom.com.,ns2.multacom.com.,0
ns1.multacom.com.,204.13.152.2,0
ns2.multacom.com.,204.13.152.3,0
multacom.com.,ns1.multacom.com.,0
multacom.com.,ns2.multacom.com.,0
ns1.multacom.com.,204.13.152.2,0
ns2.multacom.com.,204.13.152.3,0
amtelsvyaz.ru.,ns-m9.amtelsvyaz.ru.,0
amtelsvyaz.ru.,ns-m10.amtelsvyaz.ru.,0
ns-m9.amtelsvyaz.ru.,195.208.200.4,0
ns-m10.amtelsvyaz.ru.,195.209.100.4,0
199.139.96.84.in-addr.arpa.,92nan1-r0b0-1.dip.gaoland.net.,0
sancharonline.net.,www.,0
sancharonline.net.,www.,0
53.41.118.in-addr.arpa.,53.41.118.in-addr.arpa.,0
53.41.118.in-addr.arpa.,53.41.118.in-addr.arpa.,0
net.,f.gtld-servers.net.,0
net.,k.gtld-servers.net.,0
net.,i.gtld-servers.net.,0
net.,b.gtld-servers.net.,0
net.,d.gtld-servers.net.,0
net.,e.gtld-servers.net.,0
net.,j.gtld-servers.net.,0
net.,a.gtld-servers.net.,0
net.,c.gtld-servers.net.,0
net.,g.gtld-servers.net.,0
net.,l.gtld-servers.net.,0
net.,m.gtld-servers.net.,0
net.,h.gtld-servers.net.,0
a.gtld-servers.net.,192.5.6.30,0
a.gtld-servers.net.,2001:503:a83e::2:30,0
b.gtld-servers.net.,192.33.14.30,0
b.gtld-servers.net.,2001:503:231d::2:30,0
c.gtld-servers.net.,192.26.92.30,0
d.gtld-servers.net.,192.31.80.30,0
e.gtld-servers.net.,192.12.94.30,0
f.gtld-servers.net.,192.35.51.30,0
g.gtld-servers.net.,192.42.93.30,0
h.gtld-servers.net.,192.54.112.30,0
i.gtld-servers.net.,192.43.172.30,0
j.gtld-servers.net.,192.48.79.30,0
k.gtld-servers.net.,192.52.178.30,0
l.gtld-servers.net.,192.41.162.30,0
m.gtld-servers.net.,192.55.83.30,0
net.,d.gtld-servers.net.,0
net.,h.gtld-servers.net.,0
net.,k.gtld-servers.net.,0
net.,i.gtld-servers.net.,0
net.,j.gtld-servers.net.,0
net.,g.gtld-servers.net.,0
net.,m.gtld-servers.net.,0
net.,e.gtld-servers.net.,0
net.,b.gtld-servers.net.,0
net.,l.gtld-servers.net.,0
net.,f.gtld-servers.net.,0
net.,c.gtld-servers.net.,0
net.,a.gtld-servers.net.,0
a.gtld-servers.net.,192.5.6.30,0
a.gtld-servers.net.,2001:503:a83e::2:30,0
b.gtld-servers.net.,192.33.14.30,0
b.gtld-servers.net.,2001:503:231d::2:30,0
c.gtld-servers.net.,192.26.92.30,0
d.gtld-servers.net.,192.31.80.30,0
e.gtld-servers.net.,192.12.94.30,0
f.gtld-servers.net.,192.35.51.30,0
g.gtld-servers.net.,192.42.93.30,0
h.gtld-servers.net.,192.54.112.30,0
i.gtld-servers.net.,192.43.172.30,0
j.gtld-servers.net.,192.48.79.30,0
k.gtld-servers.net.,192.52.178.30,0
l.gtld-servers.net.,192.41.162.30,0
m.gtld-servers.net.,192.55.83.30,0
121.206.in-addr.arpa.,orcu.or.br.np.els-gms.att.net.,0
NETWIS.COM.BR.,ns4.NETWIS.COM.BR.,0
NETWIS.COM.BR.,ns5.NETWIS.COM.BR.,0
ns4.NETWIS.COM.BR.,179.188.17.32,0
ns5.NETWIS.COM.BR.,179.188.17.33,0
NETWIS.COM.BR.,ns4.NETWIS.COM.BR.,0
NETWIS.COM.BR.,ns5.NETWIS.COM.BR.,0
ns4.NETWIS.COM.BR.,179.188.17.32,0
ns5.NETWIS.COM.BR.,179.188.17.33,0
252.249.201.in-addr.arpa.,DNS2.CANTV.NET.,0
252.249.201.in-addr.arpa.,DNS1.CANTV.NET.,0
59.109.189.in-addr.arpa.,TE-BR-SPO-TIC-DNS1.TDATABRASIL.NET.BR.,0
59.109.189.in-addr.arpa.,TE-BR-SPO-IB-DNS2.TDATABRASIL.NET.BR.,0
48.14.in-addr.arpa.,g.dns.kr.,0
48.14.in-addr.arpa.,g.dns.kr.,0
6.74.60.84.in-addr.arpa.,dslb-084-060-074-006.084.060.pools.vodafone-ip.de.,0
vinakom.net.,yns1.yahoo.com.,0
vinakom.net.,yns2.yahoo.com.,0
vinakom.net.,ns1.vinakomcd.net.,0
vinakom.net.,ns2.vinakomcd.net.,0
yns1.yahoo.com.,67.195.1.92,0
yns2.yahoo.com.,98.139.247.192,0
ns1.vinakomcd.net.,199.27.89.56,0
ns2.vinakomcd.net.,199.27.88.56,0
vinakom.net.,yns1.yahoo.com.,0
vinakom.net.,yns2.yahoo.com.,0
vinakom.net.,ns1.vinakomcd.net.,0
vinakom.net.,ns2.vinakomcd.net.,0
yns1.yahoo.com.,67.195.1.92,0
yns2.yahoo.com.,98.139.247.192,0
ns1.vinakomcd.net.,199.27.89.56,0
ns2.vinakomcd.net.,199.27.88.56,0
vinakom.net.,yns1.yahoo.com.,0
vinakom.net.,yns2.yahoo.com.,0
vinakom.net.,ns1.vinakomcd.net.,0
vinakom.net.,ns2.vinakomcd.net.,0
yns1.yahoo.com.,67.195.1.92,0
yns2.yahoo.com.,98.139.247.192,0
ns1.vinakomcd.net.,199.27.89.56,0
ns2.vinakomcd.net.,199.27.88.56,0
5.in-addr.arpa.,pri.authdns.ripe.net.,0
vinakom.net.,yns1.yahoo.com.,0
vinakom.net.,yns2.yahoo.com.,0
vinakom.net.,ns1.vinakomcd.net.,0
vinakom.net.,ns2.vinakomcd.net.,0
yns1.yahoo.com.,67.195.1.92,0
yns2.yahoo.com.,98.139.247.192,0
ns1.vinakomcd.net.,199.27.89.56,0
ns2.vinakomcd.net.,199.27.88.56,0
bluewin.ch.,adnso1.bluewin.ch.,0
bluewin.ch.,adnso2.bluewin.ch.,0
bluewin.ch.,adnsz1.bluewin.ch.,0
bluewin.ch.,adnsz2.bluewin.ch.,0
adnso1.bluewin.ch.,195.186.196.180,0
adnso2.bluewin.ch.,195.186.196.190,0
adnsz1.bluewin.ch.,195.186.145.180,0
adnsz2.bluewin.ch.,195.186.145.190,0
123.82.177.in-addr.arpa.,NS8.VIRTUA.COM.BR.,0
123.82.177.in-addr.arpa.,NS7.VIRTUA.COM.BR.,0
dns.kr.,g.dns.kr.,0
6.35.73.85.in-addr.arpa.,athedsl-252776.home.otenet.gr.,0
35.73.85.in-addr.arpa.,ns1.otenet.gr.,0
35.73.85.in-addr.arpa.,ns2.otenet.gr.,0
ns1.otenet.gr.,195.170.0.2,0
ns2.otenet.gr.,195.170.2.1,0
111.211.in-addr.arpa.,g.dns.kr.,0
dns.kr.,g.dns.kr.,0
8.232.202.in-addr.arpa.,dns0.iij.ad.jp.,0
NETWIS.COM.BR.,ns4.NETWIS.COM.BR.,0
NETWIS.COM.BR.,ns5.NETWIS.COM.BR.,0
ns4.NETWIS.COM.BR.,179.188.17.32,0
ns5.NETWIS.COM.BR.,179.188.17.33,0
NETWIS.COM.BR.,ns4.NETWIS.COM.BR.,0
NETWIS.COM.BR.,ns5.NETWIS.COM.BR.,0
ns4.NETWIS.COM.BR.,179.188.17.32,0
ns5.NETWIS.COM.BR.,179.188.17.33,0
195.109.192.183.in-addr.arpa.,.,0
192.183.in-addr.arpa.,ns1.sh.cnmobile.net.,0
192.183.in-addr.arpa.,ns.sh.cnmobile.net.,0
ns.sh.cnmobile.net.,221.181.103.40,0
ns1.sh.cnmobile.net.,211.136.150.176,0
174.84.179.in-addr.arpa.,AQUARIUS.VIVO.COM.BR.,0
174.84.179.in-addr.arpa.,HERCULES.VIVO.COM.BR.,0
174.84.179.in-addr.arpa.,LYNX.VIVO.COM.BR.,0
174.84.179.in-addr.arpa.,ORION.VIVO.COM.BR.,0
117.39.in-addr.arpa.,g.dns.kr.,0
5.253.120.84.in-addr.arpa.,84.120.253.5.dyn.user.ono.com.,0
253.120.84.in-addr.arpa.,dns02.ono.com.,0
253.120.84.in-addr.arpa.,dns01.ono.com.,0
253.120.84.in-addr.arpa.,dns03.ono.com.,0
dns01.ono.com.,62.42.230.135,0
dns02.ono.com.,62.42.230.136,0
dns03.ono.com.,62.42.63.51,0
5.253.120.84.in-addr.arpa.,84.120.253.5.dyn.user.ono.com.,0
253.120.84.in-addr.arpa.,dns01.ono.com.,0
253.120.84.in-addr.arpa.,dns02.ono.com.,0
253.120.84.in-addr.arpa.,dns03.ono.com.,0
dns01.ono.com.,62.42.230.135,0
dns02.ono.com.,62.42.230.136,0
dns03.ono.com.,62.42.63.51,0
6.45.225.191.in-addr.arpa.,6.45.225.191.isp.timbrasil.com.br.,0
6.45.225.191.in-addr.arpa.,6.45.225.191.isp.timbrasil.com.br.,0
bluewin.ch.,adnso1.bluewin.ch.,0
bluewin.ch.,adnso1.bluewin.ch.,0
9.121.46.186.in-addr.arpa.,9.pichincha.andinanet.net.,0
121.46.186.in-addr.arpa.,pichincha.andinanet.net.,0
121.46.186.in-addr.arpa.,tungurahua.andinanet.net.,0
9.121.46.186.in-addr.arpa.,9.pichincha.andinanet.net.,0
121.46.186.in-addr.arpa.,pichincha.andinanet.net.,0
121.46.186.in-addr.arpa.,tungurahua.andinanet.net.,0
ns1.xo.com.,156.154.64.25,0
xo.com.,ns2.hostingsvcs.com.,0
xo.com.,ns3.hostingsvcs.com.,0
xo.com.,ns4.hostingsvcs.com.,0
xo.com.,ns1.hostingsvcs.com.,0
xo.com.,ns1.xo.com.,0
nsrev01.dns.sfr.net.,109.0.66.18,0
200.212.170.181.in-addr.arpa.,200-212-170-181.fibertel.com.ar.,0
170.181.in-addr.arpa.,dns2.cvtci.com.ar.,0
170.181.in-addr.arpa.,dns1.cvtci.com.ar.,0
dns1.cvtci.com.ar.,24.232.0.17,0
dns2.cvtci.com.ar.,24.232.0.18,0
6.92.141.74.in-addr.arpa.,cpe-74-141-92-6.neo.res.rr.com.,0
92.141.74.in-addr.arpa.,dns2.rr.com.,0
92.141.74.in-addr.arpa.,dns3.rr.com.,0
92.141.74.in-addr.arpa.,dns5.rr.com.,0
92.141.74.in-addr.arpa.,dns1.rr.com.,0
92.141.74.in-addr.arpa.,dns6.rr.com.,0
dns1.rr.com.,69.134.7.5,0
dns2.rr.com.,69.134.147.5,0
dns3.rr.com.,69.134.7.6,0
dns5.rr.com.,65.24.0.171,0
dns6.rr.com.,76.85.228.83,0
a.gtld-servers.net.,192.5.6.30,0
b.gtld-servers.net.,192.33.14.30,0
c.gtld-servers.net.,192.26.92.30,0
d.gtld-servers.net.,192.31.80.30,0
e.gtld-servers.net.,192.12.94.30,0
f.gtld-servers.net.,192.35.51.30,0
g.gtld-servers.net.,192.42.93.30,0
h.gtld-servers.net.,192.54.112.30,0
i.gtld-servers.net.,192.43.172.30,0
j.gtld-servers.net.,192.48.79.30,0
k.gtld-servers.net.,192.52.178.30,0
l.gtld-servers.net.,192.41.162.30,0
m.gtld-servers.net.,192.55.83.30,0
a.gtld-servers.net.,2001:503:a83e::2:30,0
b.gtld-servers.net.,2001:503:231d::2:30,0
198.53.60.66.in-addr.arpa.,h066060053198.skyonline.net.,0
rz.ns.desync.com.,2607:f178:0:2::fffe,0
rz.ns.desync.com.,208.83.20.254,0
AMTELSVYAZ.RU.,ns-m10.amtelsvyaz.RU.,0
AMTELSVYAZ.RU.,ns-m9.amtelsvyaz.RU.,0
ns-m9.AMTELSVYAZ.RU.,195.208.200.4,0
ns-m10.AMTELSVYAZ.RU.,195.209.100.4,0
200.215.22.191.in-addr.arpa.,191-22-215-200.user.vivozap.com.br.,0
215.22.191.in-addr.arpa.,pinheiros2.vivo.com.br.,0
215.22.191.in-addr.arpa.,tiete2.vivo.com.br.,0
215.22.191.in-addr.arpa.,guandu.vivo.com.br.,0
215.22.191.in-addr.arpa.,comprido.vivo.com.br.,0
guandu.vivo.com.br.,200.220.227.100,0
tiete2.vivo.com.br.,200.142.130.9,0
comprido.vivo.com.br.,200.220.227.101,0
pinheiros2.vivo.com.br.,200.142.130.10,0
129.198.in-addr.arpa.,ns-aoa.es.net.,0
129.198.in-addr.arpa.,ns1.es.net.,0
129.198.in-addr.arpa.,ns-lvk.es.net.,0
103.180.in-addr.arpa.,nmc1.ptt.js.cn.,0
9.125.14.81.in-addr.arpa.,9.125.14.81.rev.sfr.net.,0
9.125.14.81.in-addr.arpa.,9.125.14.81.rev.sfr.net.,0
112.in-addr.arpa.,ns1.apnic.net.,0
191.60.in-addr.arpa.,ns.zjnbptt.net.cn.,0
bluewin.ch.,adnso1.bluewin.ch.,0
bluewin.ch.,adnso2.bluewin.ch.,0
bluewin.ch.,adnsz1.bluewin.ch.,0
bluewin.ch.,adnsz2.bluewin.ch.,0
adnso1.bluewin.ch.,195.186.196.180,0
adnso2.bluewin.ch.,195.186.196.190,0
adnsz1.bluewin.ch.,195.186.145.180,0
adnsz2.bluewin.ch.,195.186.145.190,0
198.204.93.in-addr.arpa.,dns04.btx.dtag.de.,0
198.204.93.in-addr.arpa.,dns01.btx.dtag.de.,0
198.204.93.in-addr.arpa.,dns51.t-ipnet.de.,0
dns01.btx.dtag.de.,194.25.2.173,0
dns01.btx.dtag.de.,194.25.2.130,0
dns01.btx.dtag.de.,2003:6c:8000:a:0:3:0:53,0
dns01.btx.dtag.de.,2003:6c:8000:a:0:1:3:53,0
dns04.btx.dtag.de.,194.25.2.175,0
dns04.btx.dtag.de.,194.25.2.133,0
dns04.btx.dtag.de.,2003:6c:8000:a:0:3:1:53,0
dns04.btx.dtag.de.,2003:6c:8000:a:0:1:4:53,0
dns51.t-ipnet.de.,217.5.100.187,0
dns51.t-ipnet.de.,217.5.100.186,0
dns51.t-ipnet.de.,2003:6c:6000:a:0:1:5:53,0
dns51.t-ipnet.de.,2003:6c:6000:a:0:3:2:53,0
230.245.84.in-addr.arpa.,ns2.livas.lv.,0
